"V3","V4","V5","V6","V7","V8","V9","V10","V3.1","V4.1","V5.1","V6.1","V7.1","V8.1","V9.1","V10.1","V3.2","V4.2","V5.2","V6.2","V7.2","V8.2","V9.2","V10.2","V3.3","V4.3","V5.3","V6.3","V7.3","V8.3","V9.3","V10.3","V3.4","V4.4","V5.4","V6.4","V7.4","V8.4","V9.4","V10.4"
0.53334279899664,0.022658099425093,0.545988528781701,0.36373276776246,0.593752821160964,0.792037298325256,0.703139643861293,0.731113320079523,0.55274740877467,0.022658099425093,0.545988528781701,0.36373276776246,0.593752821160964,0.792037298325256,0.703139643861293,0.731113320079523,0.521984003029012,0.022658099425093,0.545988528781701,0.36373276776246,0.593752821160964,0.792037298325256,0.703139643861293,0.731113320079523,0.550380992948081,0.022658099425093,0.545988528781701,0.36373276776246,0.593752821160964,0.792037298325256,0.703139643861293,0.731113320079523,0.521984003029012,0.022658099425093,0.545988528781701,0.36373276776246,0.593752821160964,0.792037298325256,0.703139643861293,0.731113320079523
0.643144493350372,0.408183970240108,0.61578329071937,0.501590668080594,0.289879931389365,0.181767989693884,0.20360824742268,0.34875745526839,0.643144493350372,0.586743320933378,0.61578329071937,0.501590668080594,0.289879931389365,0.181767989693884,0.20360824742268,0.34875745526839,0.643144493350372,0.38992221846466,0.61578329071937,0.501590668080594,0.289879931389365,0.181767989693884,0.20360824742268,0.34875745526839,0.643144493350372,0.286438958403788,0.61578329071937,0.501590668080594,0.289879931389365,0.181767989693884,0.20360824742268,0.34875745526839,0.643144493350372,0.286438958403788,0.61578329071937,0.501590668080594,0.289879931389365,0.181767989693884,0.20360824742268,0.34875745526839
0.601495574802404,0.390260399053094,0.595743210559049,0.449416755037116,0.514308928410219,0.431016502055089,0.462511715089035,0.635685884691849,0.601495574802404,0.390260399053094,0.595743210559049,0.449416755037116,0.514308928410219,0.431016502055089,0.462511715089035,0.635685884691849,0.601495574802404,0.390260399053094,0.595743210559049,0.449416755037116,0.514308928410219,0.431016502055089,0.462511715089035,0.635685884691849,0.601495574802404,0.390260399053094,0.595743210559049,0.449416755037116,0.514308928410219,0.431016502055089,0.462511715089035,0.635685884691849,0.601495574802404,0.390260399053094,0.595743210559049,0.449416755037116,0.514308928410219,0.431016502055089,0.462511715089035,0.635685884691849
0.210090397084576,0.360838687859317,0.254509018036072,0.102905620360551,0.811320754716981,0.811361266179989,0.565604498594189,0.52286282306163,0.210090397084576,0.360838687859317,0.260382834634787,0.102905620360551,0.811320754716981,0.811361266179989,0.565604498594189,0.52286282306163,0.210090397084576,0.360838687859317,0.242899592288024,0.102905620360551,0.811320754716981,0.811361266179989,0.565604498594189,0.52286282306163,0.210090397084576,0.360838687859317,0.259138967590353,0.102905620360551,0.811320754716981,0.811361266179989,0.565604498594189,0.52286282306163,0.210090397084576,0.360838687859317,0.2415866215189,0.102905620360551,0.811320754716981,0.811361266179989,0.565604498594189,0.52286282306163
0.630839131052109,0.626986810957051,0.61578329071937,0.489289501590668,0.430351178116819,0.347892767314889,0.463917525773196,0.518389662027833,0.623739883572341,0.21778829895164,0.620620551447723,0.489289501590668,0.430351178116819,0.347892767314889,0.463917525773196,0.518389662027833,0.624686449902977,0.566790666215759,0.622002625941538,0.489289501590668,0.430351178116819,0.347892767314889,0.463917525773196,0.518389662027833,0.62847271522552,0.190395671288468,0.61578329071937,0.489289501590668,0.430351178116819,0.347892767314889,0.463917525773196,0.518389662027833,0.630839131052109,0.510314507947244,0.61578329071937,0.489289501590668,0.430351178116819,0.347892767314889,0.463917525773196,0.518389662027833
0.25883856311231,0.2025701724721,0.26798424435077,0.141505832449629,0.678613342962896,0.461996196552359,0.369728209934395,0.402037773359841,0.25883856311231,0.2025701724721,0.26798424435077,0.141505832449629,0.678613342962896,0.461996196552359,0.369728209934395,0.402037773359841,0.25883856311231,0.2025701724721,0.26798424435077,0.141505832449629,0.678613342962896,0.461996196552359,0.369728209934395,0.402037773359841,0.25883856311231,0.2025701724721,0.26798424435077,0.141505832449629,0.678613342962896,0.461996196552359,0.369728209934395,0.402037773359841,0.25883856311231,0.2025701724721,0.26798424435077,0.141505832449629,0.678613342962896,0.461996196552359,0.369728209934395,0.402037773359841
0.53334279899664,0.347311464321948,0.523875336880658,0.380275715800636,0.3791640335831,0.274891110974787,0.264058106841612,0.36779324055666,0.53334279899664,0.347311464321948,0.523875336880658,0.380275715800636,0.3791640335831,0.274891110974787,0.264058106841612,0.36779324055666,0.53334279899664,0.347311464321948,0.523875336880658,0.380275715800636,0.3791640335831,0.274891110974787,0.264058106841612,0.36779324055666,0.53334279899664,0.347311464321948,0.523875336880658,0.380275715800636,0.3791640335831,0.274891110974787,0.264058106841612,0.36779324055666,0.53334279899664,0.347311464321948,0.523875336880658,0.380275715800636,0.3791640335831,0.274891110974787,0.264058106841612,0.36779324055666
0.318472241942354,0.430503889076767,0.320710386289821,0.184262990455992,0.59826667870362,0.445126065885528,0.219447047797563,0.297465208747515,0.318472241942354,0.360838687859317,0.320710386289821,0.184262990455992,0.59826667870362,0.445126065885528,0.219447047797563,0.297465208747515,0.318472241942354,0.349340547852553,0.320710386289821,0.184262990455992,0.59826667870362,0.445126065885528,0.219447047797563,0.297465208747515,0.318472241942354,0.314846127832262,0.320710386289821,0.184262990455992,0.59826667870362,0.445126065885528,0.219447047797563,0.297465208747515,0.318472241942354,0.308758877240446,0.320710386289821,0.184262990455992,0.59826667870362,0.445126065885528,0.219447047797563,0.297465208747515
0.28486913720479,0.409536692593845,0.310552138760279,0.159618239660657,0.67409948542024,0.533157475001534,0.435567010309278,0.46486083499006,0.28486913720479,0.409536692593845,0.305922189205998,0.159618239660657,0.67409948542024,0.533157475001534,0.435567010309278,0.46486083499006,0.28486913720479,0.409536692593845,0.300048372607283,0.159618239660657,0.67409948542024,0.533157475001534,0.435567010309278,0.46486083499006,0.28486913720479,0.409536692593845,0.300808513578882,0.159618239660657,0.67409948542024,0.533157475001534,0.435567010309278,0.46486083499006,0.28486913720479,0.409536692593845,0.303849077465275,0.159618239660657,0.67409948542024,0.533157475001534,0.435567010309278,0.46486083499006
0.259311846277628,0.446398376733176,0.277658765807477,0.133700954400848,0.595558364178027,0.675480031899883,0.532567947516401,0.424602385685885,0.259311846277628,0.370984105512344,0.277658765807477,0.129416755037116,0.595558364178027,0.675480031899883,0.532567947516401,0.424602385685885,0.259311846277628,0.274940818397024,0.277658765807477,0.137857900318134,0.595558364178027,0.675480031899883,0.532567947516401,0.424602385685885,0.259311846277628,0.346635103145079,0.277658765807477,0.141590668080594,0.595558364178027,0.675480031899883,0.532567947516401,0.424602385685885,0.259311846277628,0.438620223199188,0.277658765807477,0.138875927889714,0.595558364178027,0.675480031899883,0.532567947516401,0.424602385685885
